Player,Team,Year,Pos,Archetype,OBPM,mean,Total Minutes
LINDA FROHLICH,SAC,2007,PowerF,Secondary Creator/Distributor,-9.404996549522236,-8.233059625423293,51.0
MEGAN DUFFY,MIN,2007,G,Spot-up Shooter,-9.405445617579485,-6.97092675121369,48.5
POLLYANNA JOHNS KIMBROUGH,CLE,2000,C,Roller/Cutter,-9.410653888638727,-10.23652102343,56.400000000000006
NIA CLOUDEN,LAS,2023,G,Secondary Creator/Distributor,-9.432595829206694,-12.094702082514386,54.0
KELLEY GIBSON,HOU,2001,SG,Secondary Creator/Distributor,-9.43536479595758,-3.102993772092757,291.2
BERNICE MOSBY,WAS,2009,F,Roller/Cutter,-9.44277560736613,-10.83437547554919,170.39999999999998
CARLA MCGHEE,ORL,1999,F,Roller/Cutter,-9.454006957171359,-8.380644702213418,234.0
PLENETTE PIERSON,DET,2005,F,Interior Primary Option,-9.462286442838916,-7.693967910808625,763.0
TANJA KOSTIC,CLE,1998,F,Roller/Cutter,-9.467628834073468,-4.635867387506445,29.5
MATEE AJAVON,ATL,2014,G,Secondary Creator/Distributor,-9.477408722060169,-9.351152985564894,220.8
LATONYA JOHNSON,SAN,2003,F,Spot-up Shooter,-9.518660451493096,-6.723039005799293,275.90000000000003
CHANTELLE ANDERSON,SAC,2003,C,Roller/Cutter,-9.524395432080249,-12.3877612761406,169.0
ANRIEL HOWARD,SEA,2019,F,Roller/Cutter,-9.530876532193215,-28.62207598521273,19.5
TULLY BEVILAQUA,SAN,2012,G,Spot-up Shooter,-9.54347697545452,-12.118433852532146,156.79999999999998
YELENA LEUCHANKA,ATL,2012,C,Roller/Cutter,-9.56607976977599,-7.419071666823082,260.3
AMBER HALL,POR,2002,F,Roller/Cutter,-9.56668683403282,-10.465696765693618,102.0
LOREE MOORE,NYL,2005,G,Secondary Creator/Distributor,-9.570470310515626,-12.876224803426574,184.8
JAYLYN AGNEW,ATL,2020,F,Spot-up Shooter,-9.573489475291407,-1.9616909121650656,72.0
MONIQUE AMBERS,SAC,2002,F,Roller/Cutter,-9.582467077314973,63.523120721215925,3.8
TIFFANY JACKSON,LAS,2017,F,Roller/Cutter,-9.590140242035078,-11.96335528256962,150.79999999999998
KIESHA BROWN,HOU,2005,G,Spot-up Shooter,-9.658443178673705,-25.03900758135016,31.200000000000003
PENNY MOORE,CHA,1997,F,Secondary Creator/Distributor,-9.68338187134027,-1.9759261610646672,540.4
NICOLE KUBIK,PHO,2001,G,Secondary Creator/Distributor,-9.693351277714427,-7.248253579249477,21.299999999999997
CHARLI COLLIER,DAL,2022,C,Roller/Cutter,-9.697547420817987,-24.13251196669672,78.19999999999999
JACKIE MOORE,IND,2002,C,Roller/Cutter,-9.700044713554067,-8.363438494271403,131.4
KEISHA ANDERSON,CHA,2002,G,Secondary Creator/Distributor,-9.710842063677985,0.4429634383800845,30.800000000000004
GENNIFER BRANDON,CHI,2014,F,Roller/Cutter,-9.710882762984825,-11.475612127708231,121.6
LISA WILLIS,NYL,2007,G,Spot-up Shooter,-9.716239956038944,-15.906409048578576,254.4
YOLANDA MOORE,ORL,1999,PowerF,Roller/Cutter,-9.72847059108329,-11.48915774953248,112.7
BRIANNA KIESEL,DAL,2016,G,Secondary Creator/Distributor,-9.734196937153495,-8.220054505343356,103.6
SWIN CASH,NYL,2014,F,Secondary Creator/Distributor,-9.737253962201274,-14.034366224052722,393.6
ALEXIS PETERSON,SEA,2017,G,Secondary Creator/Distributor,-9.739247549291145,-10.666979238305174,120.7
LATOYA THOMAS,MIN,2008,F,Secondary Creator/Distributor,-9.770987615823355,0.2874879955357914,186.0
ANGIE BRAZIEL,CHA,2000,F,Roller/Cutter,-9.77923314835899,-9.844726222914186,202.4
DIJONAI CARRINGTON,CON,2021,SG,Secondary Creator/Distributor,-9.797795019705491,-7.077336822135207,220.8
LADY GROOMS,UTA,1997,F,Secondary Creator/Distributor,-9.838870148212521,-0.737111117851824,691.6
TYNESHA LEWIS,MIN,2005,G,Secondary Creator/Distributor,-9.848348017941957,-1.2477622997102975,258.3
NIA COFFEY,ATL,2022,F,Secondary Creator/Distributor,-9.84873923578269,-11.922515814709598,336.0
KIA VAUGHN,PHO,2021,C,Roller/Cutter,-9.860008947851133,-0.6618428407503077,442.4
DESTINY SLOCUM,ATL,2022,G,Spot-up Shooter,-9.861389950322874,9.523860527785612,41.099999999999994
SOPHIE BRUNNER,SAN,2017,F,Roller/Cutter,-9.862777813138294,-2.3246602010966915,15.2
DEMYA WALKER,NYL,2012,F,Roller/Cutter,-9.868863910283725,-6.753395083963771,524.7
PAIGE SAUER,CLE,2001,C,Interior Primary Option,-9.878659512158558,-56.80430917268868,3.8
CIERRA BURDICK,LVA,2020,F,Roller/Cutter,-9.890405100984644,-29.057253097343427,28.6
REBECCA LOBO,NYL,2001,C,Roller/Cutter,-9.895459186965933,-0.2290779313230007,84.8
AUDREY SAURET,WAS,2001,G,Secondary Creator/Distributor,-9.897974585415342,-7.586796197340105,455.0
SYDNEY COLSON,NYL,2011,G,Secondary Creator/Distributor,-9.933785608992592,-15.00665243569139,86.4
JASMINE WALKER,LAS,2022,F,Spot-up Shooter,-9.933829916274853,-11.229110833886866,281.6
TIFFANY WOOSLEY,HOU,1998,G,Spot-up Shooter,-9.934169096408075,-4.186491423946488,97.2
LE'COE WILLINGHAM,CHI,2012,F,Spot-up Shooter,-9.937478927888073,-7.427107714696087,610.5
SASHA GOODLETT,IND,2013,C,Roller/Cutter,-9.940441603525125,-4.055876058519747,187.5
MORENIKE ATUNRASE,SAN,2008,SG,Spot-up Shooter,-9.943361578282488,-8.195985199558809,346.5
AMBER HARRIS,CHI,2018,F,Roller/Cutter,-9.95980845246175,19.425422708117257,2.2
KERI CHACONAS,WAS,1998,G,Spot-up Shooter,-9.988441925724427,-1.495453576129374,382.7999999999999
ELISABETH CEBRIAN,NYL,1998,C,Roller/Cutter,-9.98979555695271,2.6193961296232704,184.8
KAAYLA CHONES,WAS,2005,C,Roller/Cutter,-10.006866232855147,-19.77928637494709,61.2
MAREN WALSETH,SAC,2001,F,Roller/Cutter,-10.022846451037962,-18.050213819007997,7.2
NATASHA MACK,MIN,2021,F,Roller/Cutter,-10.037298190892614,-23.500147084955355,18.0
JASMINE HASSELL,IND,2013,F,Roller/Cutter,-10.059562862494559,-11.83639859503199,162.8
COQUESE WASHINGTON,NYL,1998,G,Spot-up Shooter,-10.064532688622204,-2.0980744886867906,226.8
MICHAELA PAVLICKOVA,PHO,2003,F,Roller/Cutter,-10.079177701636723,-27.664560380293747,29.6
ILONA KORSTINE,PHO,2001,G,Secondary Creator/Distributor,-10.082979771642043,-10.759193557206595,74.4
NADIA COLHADO,IND,2017,C,Roller/Cutter,-10.086814224570547,-36.32079083681224,13.0
GRACE DALEY,PHO,2003,G,Secondary Creator/Distributor,-10.088486515056807,-14.863383812705475,27.299999999999997
SHYRA ELY-GASH,SAN,2006,F,Secondary Creator/Distributor,-10.105975036462956,-14.23389866758444,134.39999999999998
COCO MILLER,WAS,2001,G,Secondary Creator/Distributor,-10.115644560634943,2.2676426374141836,138.0
TORA SUBER,ORL,1999,G,Secondary Creator/Distributor,-10.127473414797848,-19.44823801575003,115.0
DEVEREAUX PETERS,PHO,2018,F,Roller/Cutter,-10.136915047706065,-7.254690980771622,38.0
FRIDA ELDEBRINK,SAN,2016,G,Secondary Creator/Distributor,-10.14616400940338,-17.84729612213009,44.0
NIA COFFEY,SAN,2017,F,Roller/Cutter,-10.164489733143695,-4.792129325882,210.6
KAMIAH SMALLS,MIN,2022,G,Secondary Creator/Distributor,-10.178950174720397,-14.436747799949927,33.900000000000006
SHAO TING,MIN,2019,F,Interior Primary Option,-10.179145027006834,-20.407660383891695,27.5
MONICA MAXWELL,IND,2001,F,Spot-up Shooter,-10.180938244524834,-3.422847883946426,237.0
MISTIE BASS,HOU,2007,F,Roller/Cutter,-10.215949635182787,-3.0952448727016315,100.7
ANETA KAUSAITE,DET,1998,F,Roller/Cutter,-10.233312533336987,-1.5107087156087284,57.0
SASHA GOODLETT,CHI,2015,C,Roller/Cutter,-10.248316580601562,1.4034413288134078,209.6
STEPHANIE WATTS,CHI,2021,G,Secondary Creator/Distributor,-10.251062712058916,-16.865502130644877,84.0
KRISTEN VEAL,PHO,2002,G,Spot-up Shooter,-10.268699550075498,-9.261892877629894,361.1
ALEXIS HORNBUCKLE,MIN,2011,G,Spot-up Shooter,-10.303999321920458,-9.409240176363792,208.8
TIA PASCHAL,CHA,1998,F,Secondary Creator/Distributor,-10.316130099609378,0.4062192468044239,110.0
MANDISA STEVENSON,PHO,2006,PowerF,Spot-up Shooter,-10.317315729528683,-33.61354024402076,18.2
TEMEKA JOHNSON,LAS,2007,G,Perimeter-Oriented Big/Wing,-10.319558117404474,-8.426841319440017,205.7
KAYTE CHRISTENSEN,PHO,2006,F,Roller/Cutter,-10.321360900451676,1.4085112226219458,139.39999999999998
JENNIE SIMMS,PHO,2023,G,Roller/Cutter,-10.330290039978982,-16.436466469259493,70.19999999999999
AALIYAH WILSON,IND,2021,G,Secondary Creator/Distributor,-10.330450197291563,-11.419221678001977,119.0
NANCY LIEBERMAN,PHO,1997,G,Spot-up Shooter,-10.365409992671639,-10.246756036684973,280.0
MICHELLE REED,LAS,1998,SG,Secondary Creator/Distributor,-10.393788000640026,-11.202112706014258,48.6
ALANNA SMITH,PHO,2019,F,Secondary Creator/Distributor,-10.400546954300047,-16.16850262203937,135.0
PLENETTE PIERSON,DET,2009,F,Roller/Cutter,-10.421653642658036,-30.646414224180393,5.1
JASMINE DICKEY,DAL,2023,G,Roller/Cutter,-10.450677749912133,-2.539342378921208,86.8
SHANTIA OWENS,CHA,2002,F,Roller/Cutter,-10.456661403501798,35.87021406922953,5.6
MARGO GRAHAM,WAS,1998,C,Interior Primary Option,-10.485562067022272,-8.240947130541246,47.7
SANDORA IRVIN,PHO,2006,F,Roller/Cutter,-10.499895882246932,-23.122027675052134,38.5
ANGIE POTTHOFF,MIN,2000,F,Secondary Creator/Distributor,-10.50260728746668,-27.87043516657809,7.199999999999999
NIKKI GREENE,LAS,2014,PowerF,Roller/Cutter,-10.522117597960664,-15.150600232286918,37.4
NAOMI MULITAUAOPELE,UTA,2000,C,Roller/Cutter,-10.535458549415676,-5.3006674212993055,290.4
CHASTITY REED,TUL,2011,F,Roller/Cutter,-10.5423698627185,-11.977367398213715,144.1
AMAYA VALDEMORO,HOU,1998,F,Secondary Creator/Distributor,-10.558152017023767,8.737982085779151,62.4
MEGAN DUFFY,NYL,2008,G,Spot-up Shooter,-10.567534846813922,-21.711018660262095,45.0
ERIN ALEXANDER,UTA,1998,G,Spot-up Shooter,-10.569261915250436,-12.695286011145836,138.0
NIKKI MCCRAY,SAN,2005,G,Secondary Creator/Distributor,-10.589289449957516,-12.12737565598341,301.3
ADRIENNE JOHNSON,CLE,1997,G,Secondary Creator/Distributor,-10.59258759505512,4.132610108001701,195.0
JANNON ROLAND,ORL,2000,F,Secondary Creator/Distributor,-10.615564608846674,-4.69818325053612,174.3
STEPHANIE MAVUNGA,CHI,2020,F,Roller/Cutter,-10.635005869134583,-7.547988914385587,95.0
LI YUERU,CHI,2022,C,Roller/Cutter,-10.635279563610856,-21.825033471223325,81.6
SONJA MALLORY,PHO,2003,C,Roller/Cutter,-10.669517207648015,-22.667965831333586,42.599999999999994
DEBORAH CARTER,WAS,1998,SG,Spot-up Shooter,-10.680350185634056,-1.1471262222704603,417.2
PIETRA GAY,HOU,1997,SG,Secondary Creator/Distributor,-10.695719938951925,9.19291923053331,12.5
AMANDA THOMPSON,TUL,2010,F,Roller/Cutter,-10.719834603798539,-16.341773775568274,49.0
MICHELE VAN GORP,POR,2000,C,Roller/Cutter,-10.726330919536196,-11.994254012906786,198.8
MICHAELA PAVLICKOVA,UTA,2001,F,Roller/Cutter,-10.822959810992037,-26.499458040130524,19.0
JANELL BURSE,MIN,2001,C,Roller/Cutter,-10.827305841083358,6.279598730067935,170.0
ASHLEY ROBINSON,SEA,2013,C,Roller/Cutter,-10.853660064041636,-13.474261528079255,199.5
DAWN EVANS,LAS,2012,G,Spot-up Shooter,-10.862842935421401,-33.085140348552486,14.7
COQUESE WASHINGTON,NYL,1999,G,Secondary Creator/Distributor,-10.915427094284357,-11.513664338812276,74.1
RHONDA BLADES,NYL,1997,G,Spot-up Shooter,-10.924686310927829,-13.336947217457697,291.2
DELISHA MILTON-JONES,ATL,2014,F,Secondary Creator/Distributor,-10.92760759773482,-7.1557487965822775,342.3
CHEN NAN,CHI,2009,C,Roller/Cutter,-10.938919705191255,-11.49868533700527,319.8
LINDSAY BOWEN,NYL,2007,G,Spot-up Shooter,-10.956530780352875,-4.35377928179776,37.2
ALBENA BRANZOVA,NYL,1998,F,Roller/Cutter,-10.981105382113395,-8.084400446832163,94.6
BLAKE DIETRICK,SAN,2016,G,Roller/Cutter,-10.997736078832373,-10.310036041411436,13.5
OCTAVIA BLUE,HOU,2003,F,Roller/Cutter,-11.04112946533894,-42.38139678456124,33.6
BREANNA LEWIS,DAL,2017,C,Roller/Cutter,-11.064696926169136,-29.94072744105692,52.0
JASMINA PERAZIC-GIPE,NYL,1997,SG,Secondary Creator/Distributor,-11.079331315964781,-21.544357591521408,46.8
KRISTEN O'NEILL,SEA,2008,SG,Secondary Creator/Distributor,-11.103682579860296,-26.691614015370025,31.9
ABI OLAJUWON,CHI,2010,C,Roller/Cutter,-11.123753133286572,0.5634842389893624,30.0
YOLANDA MOORE,HOU,1997,PowerF,Roller/Cutter,-11.12507478398193,-17.68842373084789,92.3
LA'KESHIA FRETT,LAS,2000,F,Roller/Cutter,-11.150942443296913,-8.059133435076193,187.5
KAELA DAVIS,CHI,2024,F,Roller/Cutter,-11.154348190302237,-12.060162643914838,51.6
FLORINA PASCALAU,SEA,2008,C,Roller/Cutter,-11.17443345953625,-1.0442434353793588,9.3
ERIN THORN,IND,2013,G,Spot-up Shooter,-11.19067001157151,-14.004028035418266,67.19999999999999
CHANEL MOKANGO,LAS,2010,F,Roller/Cutter,-11.195542932462619,-22.417884772880143,71.39999999999999
ALICIA THOMPSON,NYL,1998,F,Secondary Creator/Distributor,-11.230974234525648,-20.04991339507157,125.4
KATRINA COLLETON,MIA,2001,F,Secondary Creator/Distributor,-11.254569088044429,-18.674649071593574,119.0
KIANA WILLIAMS,SEA,2021,G,Spot-up Shooter,-11.272288840059563,-41.88125480870925,35.0
BETHANY DONAPHIN,NYL,2003,PowerF,Secondary Creator/Distributor,-11.272489388980285,-96.97779662488132,1.7
JESSICA BIBBY,NYL,2000,G,Secondary Creator/Distributor,-11.276463692201622,-7.150341835001707,66.3
CHARISMA OSBORNE,PHO,2024,G,Secondary Creator/Distributor,-11.29010424202908,-16.600443104292417,10.0
MARGO DYDEK,LAS,2008,C,Roller/Cutter,-11.29336446440937,-28.396807638137552,13.6
MACTABENE AMACHREE,WAS,2005,F,Secondary Creator/Distributor,-11.295147824262159,3.8102468723188143,2.7
MONICA WRIGHT,SEA,2016,G,Secondary Creator/Distributor,-11.305526628031696,-23.16004398223952,97.6
DONEEKA LEWIS,SEA,2007,G,Secondary Creator/Distributor,-11.312607906722144,-16.35882380725951,32.9
CHARMIN SMITH,PHO,2003,G,Spot-up Shooter,-11.326103290794952,-35.778969644473904,17.6
LATOYA BOND,IND,2008,G,Spot-up Shooter,-11.330526724244526,-9.833493199792056,323.2
HAMCHETOU MAIGA-BA,SAC,2002,F,Roller/Cutter,-11.337632074369205,-7.3840771171801,195.5
BETNIJAH LANEY-HAMILTON,CHI,2016,SG,Roller/Cutter,-11.360621849846245,-17.864942202198126,42.4
TRACY HENDERSON,CLE,2002,C,Roller/Cutter,-11.394934889980684,-9.415935754182374,165.6
KARIMA CHRISTMAS-KELLY,MIN,2020,SG,Primary On-Ball Creator,-11.406783618247891,-20.5870209083657,25.0
TAI DILLARD,SAN,2003,G,Secondary Creator/Distributor,-11.426371664221145,-17.431321795768092,165.60000000000002
ASHLEY SHIELDS,HOU,2007,G,Perimeter-Oriented Big/Wing,-11.434866555029092,-2.074530525947635,291.2
MEIGHAN SIMMONS,ATL,2017,G,Spot-up Shooter,-11.471167194990347,-3.788620597156703,41.8
LAETICIA AMIHERE,ATL,2024,F,Roller/Cutter,-11.480313172339017,-17.074926008965914,83.30000000000001
JENNY BOUCEK,CLE,1997,G,Secondary Creator/Distributor,-11.49758496572503,-14.563740087664266,112.0
JAZMON GWATHMEY,IND,2018,G,Secondary Creator/Distributor,-11.53538850710102,-12.692650326565722,116.0
EDWIGE LAWSON-WADE,HOU,2005,G,Spot-up Shooter,-11.53630552279131,-10.3214033734197,125.4
NYREE ROBERTS,WAS,1999,C,Roller/Cutter,-11.546041625397846,-1.4145435340871202,81.6
MARKITA ALDRIDGE,WAS,2001,G,Secondary Creator/Distributor,-11.54889084771449,-2.396578870786826,35.0
STELLA JOHNSON,WAS,2021,G,Spot-up Shooter,-11.552372246201955,-24.878882618486188,31.200000000000003
ANDREA RILEY,PHO,2012,G,Secondary Creator/Distributor,-11.55712943758595,-20.440101905922155,99.0
HIND BEN ABDELKADER,IND,2018,G,Spot-up Shooter,-11.622538880621724,-9.985682101185006,142.79999999999998
CHELSEA HOPKINS,SAN,2013,G,Secondary Creator/Distributor,-11.645964618764607,-7.150967126162758,58.4
ASHLEY BATTLE,SAN,2010,F,Roller/Cutter,-11.65717907037967,-3.999798097448629,35.0
SEMEKA RANDALL,SAN,2003,G,Roller/Cutter,-11.661758735305176,-12.368556887331607,339.90000000000003
CASS BAUER-BILODEAU,CHA,1999,C,Roller/Cutter,-11.698788773492481,-10.02727643703104,125.0
KELLY BOUCHER,CHA,1998,F,Secondary Creator/Distributor,-11.738722416706842,-10.410519885268108,52.2
JASMINE DICKEY,DAL,2022,G,Secondary Creator/Distributor,-11.748483578564805,-21.709800754831864,94.0
SEIMONE AUGUSTUS,MIN,2019,SG,Secondary Creator/Distributor,-11.752281672318743,-4.885875487870294,156.0
ELENA TORNIKIDOU,DET,1999,F,Roller/Cutter,-11.7559162360867,-12.791153931273326,85.8
KORIE HLEDE,NYL,2002,G,Secondary Creator/Distributor,-11.758853194992662,-14.803271507935984,131.2
TRICIA BADER BINFORD,UTA,1998,G,Spot-up Shooter,-11.769897570597198,-14.205896767570128,209.0
ALAINA COATES,LVA,2023,C,Roller/Cutter,-11.775954158271093,-20.97526268474542,34.8
ROMANA HAMZOVA,ORL,2000,G,Secondary Creator/Distributor,-11.81004973837033,-21.585140612781803,42.0
LE'COE WILLINGHAM,CON,2005,F,Interior Primary Option,-11.861143609169188,-23.146346167947573,90.0
MAIMOUNA DIARRA,LAS,2017,C,Interior Primary Option,-11.861460670869535,-18.451245956615313,20.0
ABI OLAJUWON,TUL,2011,C,Roller/Cutter,-11.86838535690988,-12.82978029228169,99.2
EVELYN AKHATOR,DAL,2017,F,Roller/Cutter,-11.878492729676454,-44.42774764012294,61.49999999999999
KENDRA WECKER,WAS,2008,F,Spot-up Shooter,-11.884365540101877,15.529203198903827,47.7
ALISON LACEY,SEA,2010,G,Spot-up Shooter,-11.889856484474857,-13.25956953737632,144.9
DARXIA MORRIS,LAS,2014,G,Secondary Creator/Distributor,-11.90385395819369,-0.4521244973635541,31.2
VENUS LACY,NYL,2000,C,Interior Primary Option,-11.937596718012758,-38.469707589930024,18.2
BETTY LENNOX,TUL,2011,G,Spot-up Shooter,-11.940345162386986,-27.532293643690995,54.9
CHELSEA DUNGEE,DAL,2021,G,Spot-up Shooter,-11.940861983530997,-19.780790875874015,64.39999999999999
BASHAARA GRAVES,MIN,2016,F,Roller/Cutter,-11.947994682359404,-20.136863856560375,40.8
NIKA MÜHL,SEA,2024,G,Secondary Creator/Distributor,-12.002046491773967,-17.524675560005694,57.6
KATHLEEN DOYLE,IND,2020,G,Spot-up Shooter,-12.032659758035734,-13.746947875446724,154.79999999999998
TIFFANY MCCAIN,ORL,2002,G,Secondary Creator/Distributor,-12.142585483417323,-29.823771364938107,48.0
DANIELLE MCCULLEY,SEA,2002,PowerF,Roller/Cutter,-12.15192584882826,-21.040402064210845,42.8
MICHELLE CAMPBELL,WAS,2000,C,Secondary Creator/Distributor,-12.155567459800748,-7.925983386297274,22.0
ASIA TAYLOR,PHO,2019,F,Roller/Cutter,-12.175490337688856,-10.92026398114024,96.0
ZANE TAMANE,PHO,2012,C,Roller/Cutter,-12.191148455002475,-30.717015405673727,14.6
LEIGH AZIZ,IND,2003,F,Interior Primary Option,-12.194140647688952,-5.062870182963774,44.1
SEQUOIA HOLMES,PHO,2010,G,Secondary Creator/Distributor,-12.20415441805256,-11.661679739638409,120.0
KYM HOPE,UTA,2000,C,Interior Primary Option,-12.217254553892602,-13.71217268441383,4.199999999999999
OLYMPIA SCOTT,SAC,2005,C,Roller/Cutter,-12.218876334563364,-8.45002107192118,171.0
NAVONDA MOORE,MIN,2007,G,Secondary Creator/Distributor,-12.237421813346938,-5.289371586261176,87.39999999999999
ASHLEY SHIELDS,DET,2008,G,Primary On-Ball Creator,-12.239248433154303,-28.685447679593675,55.0
RHONDA BLADES,DET,1998,G,Spot-up Shooter,-12.261619734064759,-14.068847204295428,342.20000000000005
DALMA IVANYI,UTA,1999,G,Secondary Creator/Distributor,-12.277744712998604,-6.702995843596311,67.2
DYMOND SIMON,PHO,2012,G,Primary On-Ball Creator,-12.285967708252644,-13.158790854501545,97.6
MAREN WALSETH,WAS,2002,F,Secondary Creator/Distributor,-12.308840480479768,-13.652502159456295,102.6
MAKAYLA EPPS,CHI,2017,G,Secondary Creator/Distributor,-12.332621997808454,-32.77347096097262,64.6
CHELSEA HOPKINS,ATL,2017,G,Secondary Creator/Distributor,-12.359577998583605,-33.419494417317345,8.7
ANASTASIA KOSTAKI,HOU,2006,G,Secondary Creator/Distributor,-12.378257006829047,-5.634097974882691,262.4
IFY IBEKWE,LAS,2017,F,Secondary Creator/Distributor,-12.384586563059916,-19.27499869056502,23.4
RHONDA BANCHERO,SAC,2000,C,Roller/Cutter,-12.396350933039871,-12.58095391956512,19.8
MARLOUS NIEUWVEEN,LAS,2005,C,Roller/Cutter,-12.441152092833976,-27.890529464145995,15.400000000000002
PETRA UJHELYI,DET,2003,C,Roller/Cutter,-12.477132560970842,-23.577999304385308,70.0
TANJA KOSTIC,MIA,2000,F,Roller/Cutter,-12.546444162197519,-3.3132353886935757,47.0
RENNIA DAVIS,IND,2022,SG,Roller/Cutter,-12.561885960104618,23.191777742111135,43.2
BROOKE QUEENAN,CON,2006,F,Secondary Creator/Distributor,-12.596630549738457,-43.56770933926075,9.6
VICTARIA SAXTON,IND,2023,F,Roller/Cutter,-12.601326249634512,-26.167597962600286,54.0
CASS BAUER-BILODEAU,WAS,2001,C,Interior Primary Option,-12.617508004668391,2.2141036674021395,102.0
TIFFANY BIAS,PHO,2014,G,Secondary Creator/Distributor,-12.638671378035697,0.729644885427453,68.0
SHEILA LAMBERT,DET,2005,G,Primary On-Ball Creator,-12.696819824096966,-20.33168564520776,151.2
DONNA HARRINGTON,IND,2000,F,Roller/Cutter,-12.719393547299193,-2.4993115508559502,67.2
MAGGIE LUCAS,DAL,2018,G,Spot-up Shooter,-12.745460305806404,-30.61114593546337,56.0
BRIDGETTE GORDON,SAC,1998,F,Roller/Cutter,-12.78247969159126,-7.124365351746608,252.0
CASSANDRA CRUMPTON-MOORER,NYL,1997,G,Roller/Cutter,-12.810733889502503,6.625168751986675,11.0
VALERIE STILL,WAS,1999,F,Roller/Cutter,-12.83314474294615,-9.70664511521518,280.59999999999997
AMBER JACOBS,LAS,2008,G,Spot-up Shooter,-12.954666633699546,-1.3157616935430505,143.0
TAYLOR SOULE,CHI,2023,F,Roller/Cutter,-12.9897200483925,-26.482181897791214,52.5
BREANNA LEWIS,DAL,2018,C,Interior Primary Option,-13.078946770268328,-21.510300940576148,25.799999999999997
NURIA MARTINEZ,MIN,2010,G,Spot-up Shooter,-13.11111109289261,-10.486311558845756,127.5
RAIGYNE LOUIS,LVA,2018,G,Interior Primary Option,-13.115788345119963,-28.245517574098596,21.4
TRACY HENDERSON,CLE,2003,C,Roller/Cutter,-13.159260904482958,-16.80637257037028,42.9
SHAE KELLEY,MIN,2015,F,Roller/Cutter,-13.2024626462659,-29.891779217954763,18.4
ASTOU NDIAYE-DIATTA,SEA,2007,F,Roller/Cutter,-13.261551674972091,-2.8470288583983976,58.0
KEISHA ANDERSON,CHA,2001,G,Secondary Creator/Distributor,-13.298491559262962,-12.622151791216798,102.6
ITORO UMOH-COLEMAN,HOU,2003,G,Secondary Creator/Distributor,-13.348870070202903,8.976766701880761,5.1
TRAVESA GANT,LAS,1997,C,Secondary Creator/Distributor,-13.350709333371112,23.04474110823332,40.5
