Player,Year,Pos,Archetype,DBPM,mean,BPM,RAPM
LEILANI MITCHELL,2011,G,Spot-up Shooter,-0.8344719846221187,0.3797925951566732,-2.5051301591802915,-1.0921276593568685
SUGAR RODGERS,2020,G,Spot-up Shooter,-0.8349907929885827,8.178663282100098,-9.065134363618126,2.5723268000460022
ALICIA THOMPSON,1998,F,Secondary Creator/Distributor,-0.8353873914925869,-9.805520824167315,-12.281036447673424,-18.025575329510673
LINDA BURGESS,2000,F,Interior Primary Option,-0.8354144668820205,4.7973970344059165,0.02081364955105469,4.71091711320818
SHAKIRA AUSTIN,2022,PowerF,Interior Primary Option,-0.835621809200618,4.804555210071049,-6.580972429736259,0.5050057394088796
SANDORA IRVIN,2005,F,Roller/Cutter,-0.8356306652609712,-11.16040741335217,-2.484010309661252,-10.464157106142174
JESSICA BRELAND,2013,F,Roller/Cutter,-0.8362151090872025,3.0736230504543993,-5.515225880676652,-0.5498350290567391
SEIMONE AUGUSTUS,2007,SG,Perimeter-Oriented Big/Wing,-0.8364465911073505,-4.158379002463474,-2.8014570608339207,-5.692004696708916
JEANETTE POHLEN-MAVUNGA,2012,G,Spot-up Shooter,-0.8374453138493818,4.357513210986543,-2.0402483048952478,-0.5131462638204631
KELLY SANTOS,2008,F,Roller/Cutter,-0.8391681238360226,6.817001463437848,-6.1580636641792115,-1.201506013038668
DANIELLE ADAMS,2013,PowerF,Perimeter-Oriented Big/Wing,-0.8412223705881563,-1.6981794878011436,-0.32294152575720714,-0.11409792176578737
ESSENCE CARSON,2017,G,Secondary Creator/Distributor,-0.841829034178887,3.97487383319028,-6.245177046443015,10.480862391740192
GRACE BERGER,2023,G,Secondary Creator/Distributor,-0.8426705056549477,1.2829156917409053,-2.7878958434718903,3.6034917974864102
TAMIKA WHITMORE,2004,F,Roller/Cutter,-0.8439156557130968,-0.7295672088338112,-5.792456971029081,-5.785293161841248
ANGEL MCCOUGHTRY,2015,SG,Perimeter-Oriented Big/Wing,-0.8450720067985764,-1.6779792911385902,-0.8810207257741611,-2.918481043414034
BETTY LENNOX,2000,G,Primary On-Ball Creator,-0.8456936070351067,2.266266089623821,-1.530643886912683,4.9429004037967275
ELISA AGUILAR,2002,G,Spot-up Shooter,-0.8466256366424219,-6.053030700956036,-8.323257297053576,-15.240158779591049
KATIE SMITH,2013,G,Spot-up Shooter,-0.849304580698468,1.5614787732350666,-2.460694648670803,5.630670141673243
SONJA PETROVIC,2016,F,Secondary Creator/Distributor,-0.8495753903831819,-1.35034300857137,-5.362915175329178,-8.139517153230916
EPIPHANNY PRINCE,2021,G,Secondary Creator/Distributor,-0.8504214213377222,7.216933898147936,-7.229456688421099,-10.850206376044284
JIA PERKINS,2011,G,Primary On-Ball Creator,-0.8509315574277724,1.385549861969014,-3.0085199788075094,-4.923993521849436
NATALIE WILLIAMS,2002,C,Interior Primary Option,-0.8510186043198346,-2.887765070217286,-1.1965641199832784,4.619581406541024
CLARISSE MACHANGUANA,2002,PowerF,Roller/Cutter,-0.8527638201397555,-2.2998165149689047,1.1648827391365657,-1.3345109736266891
ANNA CRUZ,2016,G,Secondary Creator/Distributor,-0.854361603147768,4.005259608046421,-9.636773512381307,-7.370716701540642
KARA LAWSON,2004,G,Spot-up Shooter,-0.8555179407889559,1.87586503999077,-0.33181072920259347,3.640956394549733
TAYLER HILL,2014,G,Spot-up Shooter,-0.8558264984253263,-8.005482890606482,-17.87503912689937,-61.66409505883681
CRYSTAL ROBINSON,2001,F,Spot-up Shooter,-0.8578936607907314,1.8480551966351977,1.300783094728386,0.5705298213854375
JOCELYN WILLOUGHBY,2023,SG,Spot-up Shooter,-0.8586716818948676,4.4681613212698075,-2.09483233560067,-7.476949649181181
CHAMIQUE HOLDSCLAW,2002,F,Perimeter-Oriented Big/Wing,-0.8596077571433192,3.4104535516944887,-3.9390803050198127,-5.121387827754952
DULCY FANKAM MENDJIADEU,2023,PowerF,Roller/Cutter,-0.8627477993333856,2.9064711080902175,-0.9464570783106784,6.671142886311195
EBONY HOFFMAN,2010,F,Secondary Creator/Distributor,-0.8634188921267202,4.317032709987678,-2.8585479287344473,0.8825351331846432
JEANETTE POHLEN-MAVUNGA,2011,G,Spot-up Shooter,-0.863449263088202,3.176940258888048,-4.7281029582883685,0.12412631783412209
KATIE DOUGLAS,2011,SG,Primary On-Ball Creator,-0.8683942156230958,-0.1331967923527893,-4.083785019651503,-3.720512434034089
BRIANN JANUARY,2022,G,Spot-up Shooter,-0.8687077482465932,-0.5206313600060797,-1.4909799998772963,-7.1029429833333575
VICTORIA VIVIANS,2018,SG,Spot-up Shooter,-0.8688800960375135,-0.7916350352658925,-6.030725945745232,-4.742543757784207
LAURIE KOEHN,2005,G,Spot-up Shooter,-0.8701078566745579,-2.897727568411427,-9.865159311977493,-17.202751803162272
COCO MILLER,2001,G,Secondary Creator/Distributor,-0.8707600630859584,-3.935941341707327,-8.023367324844589,-13.999335932886915
CAROLYN SWORDS,2012,C,Roller/Cutter,-0.8711676526059469,3.175185509814893,-7.030516826297782,1.5874402175336975
RUTHIE BOLTON,2004,G,Spot-up Shooter,-0.8719467495308502,4.2940103517694155,-11.274487802645243,-3.2927858455706893
KARA LAWSON,2005,G,Spot-up Shooter,-0.8735021078675107,5.07955415968362,-4.419188492053262,3.125650674934492
RAE BURRELL,2022,SG,Spot-up Shooter,-0.8736034868876046,11.637161229688218,-9.582131847674853,12.20064546867758
JESSICA BRELAND,2015,F,Roller/Cutter,-0.8740725842680377,-0.3273022353402408,-4.3863972073377635,-3.0110902793800234
ARIEL ATKINS,2020,G,Primary On-Ball Creator,-0.8744754849478414,2.1269218977373665,-7.053092492069423,0.9886237893165568
KATIE DOUGLAS,2006,SG,Primary On-Ball Creator,-0.8760507507444245,5.293665882532766,-2.3750040454777643,4.409799916905711
GLORY JOHNSON,2017,F,Perimeter-Oriented Big/Wing,-0.8771691018609534,-1.685635530646225,-0.4576678732619868,2.6323452697659526
TRICIA BADER BINFORD,2001,G,Spot-up Shooter,-0.8786741491328831,20.307557284888457,-6.503825235460711,0.2627673832458086
PLENETTE PIERSON,2007,F,Interior Primary Option,-0.8798151462371567,5.135731425343986,-2.3255145845710627,4.191252761239532
TAMIKA RAYMOND,2008,F,Roller/Cutter,-0.880832226034962,7.439837269830738,-6.85502091050519,-0.9325076752540582
SEIMONE AUGUSTUS,2011,SG,Perimeter-Oriented Big/Wing,-0.8838169007261759,-2.588099153805637,2.314894412368303,7.108064229794323
NATALIE WILLIAMS,2005,C,Interior Primary Option,-0.8842879577815443,3.954713343565795,-1.371549920801519,3.674243200036412
A'JA WILSON,2022,C,Perimeter-Oriented Big/Wing,-0.8852453316015727,3.5124187301210683,-0.9469058555935677,6.54415648704545
SOPHIA YOUNG-MALCOLM,2008,F,Perimeter-Oriented Big/Wing,-0.8854801882392556,7.005441911832199,-4.136259231930352,7.485960844127698
TANGELA SMITH,1998,C,Perimeter-Oriented Big/Wing,-0.8859156836110301,1.2176398449244734,-5.838015389781221,-3.8143586570310752
AMBER HARRIS,2013,F,Secondary Creator/Distributor,-0.8868185468836329,-6.910734506527013,-4.842052416890413,-4.053958711289823
ABI OLAJUWON,2011,C,Roller/Cutter,-0.8880133089342885,4.019470677590379,-16.619023005491716,-16.06223521200657
SHALONDA ENIS,2002,PowerF,Secondary Creator/Distributor,-0.8893610344930797,-1.219252998766324,-11.997174556437605,-2.7354887489866657
JAYNE APPEL MARINELLI,2014,C,Roller/Cutter,-0.8911022859580952,-4.340931391878621,-4.824352137439148,-8.617126446452012
ADRIAN WILLIAMS-STRONG,2001,PowerF,Roller/Cutter,-0.8915745658082869,0.4409811039731341,-8.532989064114465,-1.5264767621422755
DANIELLE MCCRAY,2011,F,Spot-up Shooter,-0.8917919507226711,-0.8979280453510937,-6.3344686319876375,-3.280453204305806
COCO MILLER,2005,G,Secondary Creator/Distributor,-0.8937101389827103,1.821885745744085,-6.030584066619457,-3.200507911442643
SHATORI WALKER-KIMBROUGH,2019,G,Secondary Creator/Distributor,-0.8949973113197358,1.408251930391181,-4.963647786005005,-2.0218172485046693
EVA NEMCOVA,1998,F,Secondary Creator/Distributor,-0.8954031826726113,1.7163871053102115,-4.795883952018524,1.980892477413652
TAMIKA RAYMOND,2005,F,Roller/Cutter,-0.8959347482047754,-0.1027966105655633,-5.296070561221429,-3.5874501462963706
HAMCHETOU MAIGA-BA,2009,F,Interior Primary Option,-0.8973324943155634,1.924862604313032,-2.157458511746239,2.0399244901442515
KRISTI HARROWER,2002,G,Spot-up Shooter,-0.8976338078461783,3.608260640243483,-1.1571792005543857,5.835045432279092
MICHELLE SNOW,2008,C,Interior Primary Option,-0.8986074684548817,2.0426884066321347,-4.871497374121302,2.1767978954419527
ERIN PHILLIPS,2011,G,Secondary Creator/Distributor,-0.8997507836969473,6.287802896498472,-5.995764693072132,6.447352078939044
DANIELLE ROBINSON,2022,G,Secondary Creator/Distributor,-0.9008201471328732,3.0114553282699883,-2.0361503883688097,4.277310795438764
INGA OREKHOVA,2014,G,Spot-up Shooter,-0.9012203399822427,34.00933076646484,-27.442668758033733,-43.12402635788068
ALEXIS GRAY-LAWSON,2012,G,Secondary Creator/Distributor,-0.9024425629371617,0.0469678275848876,-6.103616305164989,-0.9259815293919186
ESSENCE CARSON,2016,G,Secondary Creator/Distributor,-0.9025187470178918,-0.6613683920397367,-6.303732384128591,-6.626209739114882
BRIONNA JONES,2021,F,Interior Primary Option,-0.9038653798779269,8.532246652726277,-0.03942793089407892,9.834365788822078
DAWN STALEY,2006,G,Spot-up Shooter,-0.9041759961635911,4.838791794549761,-4.736743880113414,4.882177307541422
KRISTI TOLIVER,2022,G,Spot-up Shooter,-0.9050468815606552,-3.166256215297857,-2.93329911294338,-5.775700473058578
AMANDA WILSON,1999,F,Secondary Creator/Distributor,-0.9058135419357296,-15.767501721436965,-0.6226252860388681,-12.665277274846598
BRIDGETTE GORDON,1997,F,Perimeter-Oriented Big/Wing,-0.9067572708275059,-2.372314597394108,-6.259828200994488,-4.80164245578293
RONEEKA HODGES,2013,G,Spot-up Shooter,-0.9069766314816032,0.4714991959268953,-5.019110058232623,4.000906130843568
TAN WHITE,2013,G,Primary On-Ball Creator,-0.9076216082948838,4.673236102399815,-4.95157387131799,5.419178269800971
SUGAR RODGERS,2017,G,Spot-up Shooter,-0.9080360380806836,0.521991149471435,-1.8225597632863866,-1.3375989091932148
TANGELA SMITH,2012,C,Secondary Creator/Distributor,-0.9094483599881173,-8.95585174026735,-5.721746145998333,-11.587183956441523
SUE WICKS,1998,F,Roller/Cutter,-0.9097868163686984,2.979810939517213,-1.5888952770428733,-0.19897052778722513
CRYSTAL ROBINSON,2000,F,Spot-up Shooter,-0.9098983784584986,6.795069766887902,-3.6910367608442396,5.334364136099985
KARA WOLTERS,2001,C,Roller/Cutter,-0.9102921901532537,5.80517957905345,-7.3297105468421435,1.6863816136301066
AERIAL POWERS,2016,G,Primary On-Ball Creator,-0.9107983397974028,1.4129737606179436,-5.8471635490339064,4.522847845837971
RHONDA MAPP,1999,C,Interior Primary Option,-0.9118210220068242,1.26976793686833,-6.8576550562810175,-3.6268683764473617
KAYLA THORNTON,2019,F,Primary On-Ball Creator,-0.9122575058474967,1.4128875468693192,-1.7684626814709095,-1.3412714468553806
SHAMEKA CHRISTON,2013,G,Spot-up Shooter,-0.9129473260132315,-1.6967496098755683,-4.778817180895231,0.47237692900165396
NATALIE ACHONWA,2019,F,Interior Primary Option,-0.9132028944793439,-1.2455030741636115,-1.8674836486199604,-5.7836656040597765
ELIZABETH WILLIAMS,2023,PowerF,Interior Primary Option,-0.9137034334858555,0.7719500645383437,-1.173419215766983,0.7125414246609352
LINNAE HARPER,2018,G,Secondary Creator/Distributor,-0.9165193598627484,-6.617999974577826,-13.095995702042659,-16.645276411608865
KATIE SMITH,2010,G,Spot-up Shooter,-0.9173018693024337,1.206985393344861,-3.191239469105939,1.7560452981712324
DANIELLE ROBINSON,2013,G,Secondary Creator/Distributor,-0.9173091209284192,-1.4125869386854752,-1.0189037096829894,2.8982961935822695
LOU LOPEZ SÉNÉCHAL,2024,G,Spot-up Shooter,-0.9180953176256077,-14.437599355124911,-13.37707790177911,-28.090101514581207
LINDA FROHLICH,2006,PowerF,Secondary Creator/Distributor,-0.9187986362600692,-5.531112891922499,-7.28670591086649,-12.636813175463999
LEILANI MITCHELL,2008,G,Secondary Creator/Distributor,-0.9200216607442031,4.981522741276391,-5.01285942169036,0.9744926765827948
ANNA DEFORGE,2003,G,Primary On-Ball Creator,-0.920706552756797,0.8614155932209964,-5.889852362323952,-3.464510495536014
RHYNE HOWARD,2022,G,Primary On-Ball Creator,-0.921531372046374,-3.3369731212981155,-1.7823817337894727,0.923456475745541
NIKKI TEASLEY,2003,G,Primary On-Ball Creator,-0.92250975016547,0.5217459034531026,0.4193999016895804,4.652264398685348
THERESA PLAISANCE,2019,F,Secondary Creator/Distributor,-0.9234051481601324,3.025538470543142,-5.61652618315429,-1.6244404710723548
NYREE ROBERTS,1999,C,Roller/Cutter,-0.9234921011286731,2.9905297641704927,-12.396686940056355,-4.160437361992265
STACY CLINESMITH,2002,G,Spot-up Shooter,-0.9235533933855766,-10.21394742050818,-8.918407321646022,-19.841233863977415
CHARDE HOUSTON,2013,F,Secondary Creator/Distributor,-0.9241337204566571,-1.4004113536836145,-6.2051678121520455,-6.58854103443211
KIM MESTDAGH,2019,G,Spot-up Shooter,-0.9254016374524001,-5.211952035547677,-0.44425019396354504,-1.8714286530775075
CHAMIQUE HOLDSCLAW,2003,F,Perimeter-Oriented Big/Wing,-0.9274460444843968,-7.307825420012314,-0.909972604300135,-1.8416156609082375
LAURIE KOEHN,2007,G,Spot-up Shooter,-0.927645644813011,-2.988949962265869,-11.659263335074986,-17.99560239795726
KARIMA CHRISTMAS-KELLY,2017,SG,Secondary Creator/Distributor,-0.9280430553609998,-1.7797728675062403,-3.331973262238792,-2.0652261185131713
SWIN CASH,2012,F,Primary On-Ball Creator,-0.9312111977695435,0.5775959882813746,-2.7187355885971334,2.004980027586293
BRIANN JANUARY,2016,G,Secondary Creator/Distributor,-0.9317427004558567,-0.1213841200582351,-1.0035317007410693,1.8562398672619949
SHEKINNA STRICKLEN,2012,F,Spot-up Shooter,-0.934111504711489,3.899056353404811,-2.7243486719157826,5.654445570637846
COCO MILLER,2006,G,Secondary Creator/Distributor,-0.934296270671846,-0.1516231924366152,-6.530443970534289,-1.9474447056629607
JENNIFER GILLOM,1998,PowerF,Perimeter-Oriented Big/Wing,-0.934963747875126,3.8963221775436927,2.3199009532449395,7.231010019416288
JANNON ROLAND,2000,F,Secondary Creator/Distributor,-0.9351822730195585,-13.166307221707251,-6.1194822856255655,-18.3582198786253
CHELSEA GRAY,2024,G,Primary On-Ball Creator,-0.9365465240405739,8.184628513016573,-2.9026078171747125,10.784550322269345
JAMIERRA FAULKNER,2019,G,Secondary Creator/Distributor,-0.9399036671554,-6.750132220441877,-8.5796732390422,-3.94902155125986
LISA HARRISON,2001,F,Secondary Creator/Distributor,-0.9401672090075135,0.1381490002509879,-1.631695512043726,-5.26610286207589
SYLVIA FOWLES,2015,C,Interior Primary Option,-0.9402465418450987,3.5989138008370616,-6.105993251994145,-3.7296330338268686
ASJHA JONES,2004,F,Interior Primary Option,-0.9409403470343043,4.3168239174190965,-4.840260450827845,7.28509862001338
CLAUDIA NEVES,2001,G,Spot-up Shooter,-0.9417152069435266,-4.497327480763262,-5.676316854380489,-11.148206366795172
TINA CHARLES,2024,C,Perimeter-Oriented Big/Wing,-0.9426476074405938,2.6794559923125516,-2.1331393203725337,3.1570017100028154
KENNEDY BURKE,2020,SG,Secondary Creator/Distributor,-0.9454280897691154,0.9637167135498172,-7.079759223386466,-1.875489350677574
MEGAN GUSTAFSON,2024,C,Spot-up Shooter,-0.9469612645370878,0.7309311834800557,-10.01206141086359,-5.824457185142659
SHANELE STIRES,2000,F,Secondary Creator/Distributor,-0.9491553422529584,5.023012066567993,-2.2042331834722253,-18.03843067356881
CAITY MATTER,2005,G,Spot-up Shooter,-0.9493501807097333,8.53360650290148,-0.5766069400403192,-11.191041896110312
LAURIE KOEHN,2006,G,Spot-up Shooter,-0.9507337986805151,-7.611438305600793,-10.311505149589019,-33.151435303434255
CRYSTAL KELLY,2008,F,Interior Primary Option,-0.9526997366657841,3.1146265484052855,-5.162807265161837,2.1920824743140583
SEIMONE AUGUSTUS,2008,SG,Perimeter-Oriented Big/Wing,-0.9529267871813376,-0.6938779827457744,0.1926676070351585,2.8899975547862757
AMBER JACOBS,2005,G,Spot-up Shooter,-0.9530887074082832,-1.9896504811451603,-9.00129738279011,-15.267598403666291
JANETH ARCAIN,1999,G,Secondary Creator/Distributor,-0.9531237884360784,2.770635239057761,-7.338599946185148,-0.05524629543104309
KRISTI TOLIVER,2023,G,Spot-up Shooter,-0.9538794724324093,1.1686876924488931,-3.5445183732695775,-1.1217630419404565
SYLVIA CRAWLEY,2002,F,Perimeter-Oriented Big/Wing,-0.9565425950578853,2.9099662445345653,-5.880670976476605,-0.31020592948509806
KAMILA VODICHKOVA,2006,PowerF,Interior Primary Option,-0.9571961405037481,1.6873205478561346,-3.9886084980071956,3.400693149781419
BRIANN JANUARY,2015,G,Secondary Creator/Distributor,-0.9577005261709561,1.92155055316058,-5.344035488261882,0.538213830474471
CANDICE DUPREE,2016,F,Roller/Cutter,-0.9579278252877729,-4.509074466980296,-0.6239871573849824,-1.0624157243110965
JASMINE THOMAS,2014,G,Secondary Creator/Distributor,-0.9605823020051707,4.2509422786451605,-9.198924331541654,-2.509364905563417
TEAIRA MCCOWAN,2023,C,Interior Primary Option,-0.9608423395190316,4.386843648740107,-7.758482543804458,-1.3463969410099201
MARIE FERDINAND-HARRIS,2003,G,Primary On-Ball Creator,-0.9631788225941799,0.951505280920344,-1.445949870542247,3.799847193571557
ANGEL ROBINSON,2018,PowerF,Roller/Cutter,-0.9632030174187518,-0.3702473621097763,-3.1378881563553493,3.5260415706832586
CHELSEA GRAY,2016,G,Secondary Creator/Distributor,-0.9638103264312913,0.1507544571685622,-6.4982440149919105,-3.6779883554081323
NAKIA SANFORD,2006,PowerF,Interior Primary Option,-0.9646301877187478,1.5121831839765965,-5.01169076798096,0.13434433898396958
JANETH ARCAIN,2000,G,Secondary Creator/Distributor,-0.9650720226610938,3.02136974499402,-6.038612292748334,1.9186583528789576
TAMMY SUTTON-BROWN,2002,C,Interior Primary Option,-0.9655069858996614,1.286731040894213,-2.616468280755888,4.628499620764035
LE'COE WILLINGHAM,2005,F,Interior Primary Option,-0.9663434944143885,-1.4102597484515909,-8.650879413639615,-6.279248840627005
REBEKKAH BRUNSON,2006,F,Interior Primary Option,-0.9665169692443172,-0.8787946150462455,-7.17242121261798,0.13398238040540755
IMANI MCGEE-STAFFORD,2017,C,Roller/Cutter,-0.9667411181993067,5.31012323248663,-5.447644270686496,-0.41196176495007997
BETTY LENNOX,2005,G,Primary On-Ball Creator,-0.967415654330043,1.0144063873228748,-1.7401031967841702,1.6972159792542287
SHAMEKA CHRISTON,2007,G,Primary On-Ball Creator,-0.9680098109582377,1.183955406852948,-1.8199223048704587,4.757232671582399
DANIELLE ROBINSON,2012,G,Secondary Creator/Distributor,-0.9681567230588792,-0.1333935561354785,-5.985540563822038,-5.344878449485001
ANDREA STINSON,1998,G,Primary On-Ball Creator,-0.9698909190388156,2.987546095438905,-2.296499010246332,4.912769239290087
EDNIESHA CURRY,2003,G,Spot-up Shooter,-0.9702552689743227,10.623629099882583,-7.003562292949754,8.485008774690746
CAPPIE PONDEXTER,2017,G,Secondary Creator/Distributor,-0.9703442350768701,-4.942465898277165,-6.542920563959742,-5.1516395001553485
MYISHA HINES-ALLEN,2020,F,Perimeter-Oriented Big/Wing,-0.970602178120791,1.236299833029438,-2.5335270640635157,-2.781443511206593
KETIA SWANIER,2010,G,Secondary Creator/Distributor,-0.9707881025329649,0.094030941534431,-2.510125369633836,-3.39731961685942
ALEX BENTLEY,2015,G,Primary On-Ball Creator,-0.9713556422114581,-0.1091977121150618,-4.796722647957123,-2.7782817206464117
KATHLEEN DOYLE,2020,G,Spot-up Shooter,-0.9721171823769046,-1.297106204870956,-8.534334519197127,-17.308607965498013
MARLIES ASKAMP,2000,C,Interior Primary Option,-0.9723139451344149,13.215866807032194,-7.063124481166003,10.937845025874765
