Player,Year,Pos,Archetype,OBPM,mean
TAMECKA DIXON,2000,G,Perimeter-Oriented Big/Wing,-1.6509612948562264,3.341768579869822
KENNEDY BURKE,2022,SG,Secondary Creator/Distributor,-1.6540492058913383,-12.622757891369972
KELLY MILLER,2005,G,Spot-up Shooter,-1.6544103365638705,-0.3763115727259184
LAYSHIA CLARENDON,2018,G,Secondary Creator/Distributor,-1.659270887412585,-8.339835833866053
TINA THOMPSON,2007,F,Perimeter-Oriented Big/Wing,-1.6625827182844255,0.7619225841562582
KAYLA THORNTON,2021,F,Secondary Creator/Distributor,-1.670658174558173,-1.4719202545135417
NATALIE WILLIAMS,2003,C,Interior Primary Option,-1.6802982415711116,-0.2142670645462463
SWIN CASH,2010,F,Perimeter-Oriented Big/Wing,-1.6837983074904244,6.044774205419686
LAYSHIA CLARENDON,2016,G,Secondary Creator/Distributor,-1.6868565900358932,0.2974503861773126
YOLANDA GRIFFITH,2005,PowerF,Interior Primary Option,-1.6875862491698217,0.98128172512244
VERONICA BURTON,2022,G,Secondary Creator/Distributor,-1.6920226696943248,-0.7947548721182138
JANA VESELA,2010,F,Secondary Creator/Distributor,-1.6936203056644081,-8.337143527223757
AMY ATWELL,2024,F,Spot-up Shooter,-1.6992762735885767,-7.327663276234035
KARA LAWSON,2009,G,Spot-up Shooter,-1.7016019563908547,-1.237844231493012
TINA THOMPSON,2002,F,Perimeter-Oriented Big/Wing,-1.7066214336069723,-0.3226309164170475
NATASHA HOWARD,2022,F,Perimeter-Oriented Big/Wing,-1.7070755341734842,-1.7503242195626854
STEPHANIE TALBOT,2017,F,Secondary Creator/Distributor,-1.709592432202448,-1.4547810585664025
SONJA HENNING,1999,G,Secondary Creator/Distributor,-1.7141889696507806,2.0939641794600816
RUTHIE BOLTON,1999,G,Primary On-Ball Creator,-1.714627523502682,2.591598564871637
EPIPHANNY PRINCE,2010,G,Primary On-Ball Creator,-1.715958633425353,-1.9514849674475208
COURTNEY WILLIAMS,2022,G,Perimeter-Oriented Big/Wing,-1.71708107004678,3.622956129080743
MARIA STEPANOVA,2001,C,Interior Primary Option,-1.7183548161823312,-7.88032642449848
DELISHA MILTON-JONES,2003,F,Perimeter-Oriented Big/Wing,-1.7202628715609123,-0.7240332130431094
NINA BJEDOV,1999,C,Secondary Creator/Distributor,-1.720407017026395,-2.4009573438741056
NOELLE QUINN,2010,G,Secondary Creator/Distributor,-1.7208845014549734,1.2532642719739993
VICKIE JOHNSON,2001,SG,Primary On-Ball Creator,-1.7230044623811196,0.4659387515329091
DIANA TAURASI,2005,G,Primary On-Ball Creator,-1.7283444707964501,1.309999194847697
IMANI MCGEE-STAFFORD,2016,C,Roller/Cutter,-1.7306084873584513,2.404468910921291
KELLY MILLER,2001,G,Spot-up Shooter,-1.7321763205561798,-4.765297081994367
KENNEDY BURKE,2020,SG,Secondary Creator/Distributor,-1.7344121547919888,-3.0818700516621065
TINA CHARLES,2011,C,Perimeter-Oriented Big/Wing,-1.7376443546409084,2.6823244281523535
ESSENCE CARSON,2011,G,Primary On-Ball Creator,-1.7378351280664386,-6.648027051856421
LINDSAY WHALEN,2017,G,Secondary Creator/Distributor,-1.7458733118469942,-0.8340356985532044
CANDICE DUPREE,2017,F,Perimeter-Oriented Big/Wing,-1.7495960749889858,2.794231049083674
BRITTNEY GRINER,2016,C,Interior Primary Option,-1.7505680271387738,3.72405926252136
MWADI MABIKA,2001,G,Spot-up Shooter,-1.7523250962740367,-2.249049660031081
TULLY BEVILAQUA,2011,G,Spot-up Shooter,-1.7525530189503122,-6.808661687034087
CRYSTAL ROBINSON,2006,F,Spot-up Shooter,-1.7611559067594478,3.678759163277722
GRACE BERGER,2023,G,Secondary Creator/Distributor,-1.7635180917615494,-1.7714129344526548
RITA WILLIAMS,2000,G,Primary On-Ball Creator,-1.7658287320007418,-2.8591712945308805
CANDICE DUPREE,2008,F,Perimeter-Oriented Big/Wing,-1.7673303610303468,3.016562808029071
CAROLYN SWORDS,2012,C,Roller/Cutter,-1.7689128295701175,-0.0125531868450876
KRISTI TOLIVER,2017,G,Spot-up Shooter,-1.774438584932998,3.0627704641731475
LE'COE WILLINGHAM,2010,F,Roller/Cutter,-1.7767063933730805,1.8643269146183696
GABBY WILLIAMS,2022,F,Secondary Creator/Distributor,-1.7767348729849677,3.632971025595322
HAIXIA ZHENG,1998,C,Interior Primary Option,-1.778765897977039,1.744173855641283
ELIZABETH WILLIAMS,2021,PowerF,Roller/Cutter,-1.7823694713550389,-3.1720848820684813
SEIMONE AUGUSTUS,2018,SG,Secondary Creator/Distributor,-1.7851193298397345,-3.471695174649359
YOLANDA GRIFFITH,2003,PowerF,Interior Primary Option,-1.7875243908275897,1.4273840393049186
MARINA MABREY,2021,G,Primary On-Ball Creator,-1.7902371672042934,1.7553892172330354
CAYLA GEORGE,2018,PowerF,Spot-up Shooter,-1.7923862010497553,2.290456469491394
WENDY PALMER,2005,F,Secondary Creator/Distributor,-1.7962062575661688,0.0341095220141092
BELINDA SNELL,2007,G,Spot-up Shooter,-1.799471496455027,5.054931305678889
UKARI FIGGS,2002,G,Spot-up Shooter,-1.8026461396336728,0.66152767116585
SHEKINNA STRICKLEN,2014,F,Spot-up Shooter,-1.8040055212658928,-2.641668976399723
DANIELLE ROBINSON,2023,G,Secondary Creator/Distributor,-1.8053653167731625,-0.4993567481447561
ALYSHA CLARK,2012,F,Secondary Creator/Distributor,-1.8094058543617861,-6.229951993076413
MORGAN TUCK,2018,F,Secondary Creator/Distributor,-1.814884544458859,3.603824771494105
ERIN PHILLIPS,2016,G,Spot-up Shooter,-1.8154201434950181,-4.545034876634133
DELISHA MILTON-JONES,1999,F,Interior Primary Option,-1.8165185112061972,-0.3691454434432838
SOPHIE CUNNINGHAM,2024,G,Spot-up Shooter,-1.8165604927214236,0.0197959122937501
SANCHO LYTTLE,2015,F,Interior Primary Option,-1.8177131342650474,-0.0715358577267457
KIAH STOKES,2016,C,Roller/Cutter,-1.819235168425893,-5.172963699590158
REBEKKAH BRUNSON,2009,F,Interior Primary Option,-1.8220587617264088,0.7959402973992268
DELISHA MILTON-JONES,2006,F,Primary On-Ball Creator,-1.8224225042228588,5.388363185739428
AZURÁ STEVENS,2022,PowerF,Spot-up Shooter,-1.822507036501679,0.4076251263395138
TAJ MCWILLIAMS-FRANKLIN,2001,PowerF,Interior Primary Option,-1.8253158291349774,-1.662084958415731
BECKY HAMMON,2004,G,Primary On-Ball Creator,-1.8266470909609533,0.9340064134994154
ERIKA DE SOUZA,2010,PowerF,Interior Primary Option,-1.8305160007775578,1.42174758902947
JAYNE APPEL MARINELLI,2013,C,Roller/Cutter,-1.8314472414317873,-3.781404190647237
JANELL BURSE,2003,C,Interior Primary Option,-1.8314588333866957,-0.1914071905418045
ERIKA DE SOUZA,2016,PowerF,Roller/Cutter,-1.832261902425876,-1.041249269019721
KRISTY WALLACE,2024,G,Spot-up Shooter,-1.8324817061797756,-4.713100183309426
A'JA WILSON,2019,C,Perimeter-Oriented Big/Wing,-1.835084418341704,-0.977830966665728
MICHELLE SNOW,2005,C,Interior Primary Option,-1.837972375869009,0.3840208683451782
SHERYL SWOOPES,2002,SG,Perimeter-Oriented Big/Wing,-1.8386895449250955,-0.6435256424197618
CIERRA BURDICK,2017,F,Roller/Cutter,-1.83880163535116,-5.861283259904803
KIA NURSE,2018,G,Spot-up Shooter,-1.840936700394522,-4.025502131433551
TANISHA WRIGHT,2010,G,Secondary Creator/Distributor,-1.84909380752408,2.553310575288949
ASJHA JONES,2003,F,Perimeter-Oriented Big/Wing,-1.8502857827589083,-0.5828910944159295
ADRIENNE GOODSON,2000,F,Perimeter-Oriented Big/Wing,-1.8509657614576214,2.289361594308828
ANNE MARIE ARMSTRONG,2013,SG,Spot-up Shooter,-1.8510775777248167,-23.89914732282449
JESSICA SHEPARD,2023,F,Roller/Cutter,-1.8528777641682277,-3.502921023609578
TIANNA HAWKINS,2018,F,Secondary Creator/Distributor,-1.8563820624221434,-5.88353176295816
VICKIE JOHNSON,2004,SG,Secondary Creator/Distributor,-1.857499071669814,0.6261920693672524
TAJ MCWILLIAMS-FRANKLIN,2011,PowerF,Roller/Cutter,-1.868161422913212,4.8755637609308495
TANGELA SMITH,2009,C,Secondary Creator/Distributor,-1.8700475188780672,3.4624441026389867
DEWANNA BONNER,2011,SG,Secondary Creator/Distributor,-1.8758820248813248,-1.6669385315735592
ANDREA STINSON,2003,G,Primary On-Ball Creator,-1.8779312265012709,0.324005148220309
LATOYA THOMAS,2007,F,Secondary Creator/Distributor,-1.8828347014142461,3.16272758667631
MARIE FERDINAND-HARRIS,2001,G,Primary On-Ball Creator,-1.8867455347432547,1.1891743414184277
TONI FOSTER,1998,PowerF,Roller/Cutter,-1.8868017773850847,-0.4729386231762876
LATASHA BYEARS,2008,SG,Roller/Cutter,-1.88899227669819,-15.05706668559459
STEFANIE DOLSON,2024,C,Spot-up Shooter,-1.890087167689847,-1.9230746264147935
ANDREA STINSON,1998,G,Primary On-Ball Creator,-1.8915684070736702,0.6459174712526605
KAILA CHARLES,2020,SG,Secondary Creator/Distributor,-1.8921148023476906,-1.7713494087125785
BRIANN JANUARY,2021,G,Secondary Creator/Distributor,-1.894352744181788,4.7807344090061115
JOYNER HOLMES,2023,F,Secondary Creator/Distributor,-1.8946794761909929,-8.699152884991348
DELISHA MILTON-JONES,2000,F,Interior Primary Option,-1.8947202910162937,3.81915387298209
EVANTHIA MALTSI,2007,SG,Spot-up Shooter,-1.8953270564221698,4.498796639267998
LAYSHIA CLARENDON,2017,G,Primary On-Ball Creator,-1.8954161014216888,-0.5879649280875086
SOPHIA WITHERSPOON,2002,G,Spot-up Shooter,-1.8992347171770412,8.539529839166176
CHENNEDY CARTER,2021,G,Perimeter-Oriented Big/Wing,-1.9006808836483766,0.6864235901216598
NICOLE POWELL,2007,F,Primary On-Ball Creator,-1.9008815722893315,3.1275920504592025
JESSICA DAVENPORT,2010,C,Interior Primary Option,-1.901198169833,1.3695501430675492
COCO MILLER,2006,G,Secondary Creator/Distributor,-1.9025683506160926,-1.4947343972341327
NATALIE ACHONWA,2022,F,Roller/Cutter,-1.9117394672159889,-0.8472035172490705
SHANNON JOHNSON,2006,G,Primary On-Ball Creator,-1.9126614040632282,0.8831492260651567
RASHANDA MCCANTS,2010,F,Spot-up Shooter,-1.9153607137607755,-3.3145156544665153
JANETH ARCAIN,2002,G,Perimeter-Oriented Big/Wing,-1.9181633944837495,-0.8727314246064054
ALANA BEARD,2014,SG,Secondary Creator/Distributor,-1.9182815964638795,-1.7514469468423115
COURTNEY VANDERSLOOT,2014,G,Secondary Creator/Distributor,-1.91943747316609,2.6899015323744075
RAFFAELLA MASCIADRI,2005,F,Spot-up Shooter,-1.9225208111880188,0.754354627230901
SIDNEY SPENCER,2007,G,Spot-up Shooter,-1.929294321692991,3.48897556560231
NICOLE POWELL,2013,F,Spot-up Shooter,-1.9307147934723183,0.3088913599349778
BRIDGET CARLETON,2021,F,Spot-up Shooter,-1.9352707990225602,-6.545163711037202
ASJHA JONES,2005,F,Perimeter-Oriented Big/Wing,-1.938586324706252,2.4183775527702616
ERIN PHILLIPS,2013,G,Spot-up Shooter,-1.941014468531307,-4.709821572595104
CHELSEA GRAY,2016,G,Secondary Creator/Distributor,-1.9421784383512786,-0.9821250420065274
TAJ MCWILLIAMS-FRANKLIN,2006,PowerF,Interior Primary Option,-1.9422805686450335,1.9897520926738423
SHAVONTE ZELLOUS,2010,G,Secondary Creator/Distributor,-1.9449422476705884,-5.606216452128227
TIFFANY HAYES,2013,G,Primary On-Ball Creator,-1.9452253378169424,2.320576105745505
JESSICA SHEPARD,2022,F,Interior Primary Option,-1.9480588340931382,-2.068597149680764
ELIZABETH WILLIAMS,2018,PowerF,Interior Primary Option,-1.9491491253329034,0.8685635425378947
SHAMEKA CHRISTON,2012,G,Spot-up Shooter,-1.9493560954557836,3.1695414089428007
VANESSA NYGAARD,2001,F,Spot-up Shooter,-1.9500121102770718,-0.3199255692902398
CANDICE DUPREE,2013,F,Perimeter-Oriented Big/Wing,-1.9515031830064928,3.3706827535667094
JENNIFER HAMSON,2015,C,Roller/Cutter,-1.9535927871660703,-7.059003145214815
CHRISTI THOMAS,2007,PowerF,Interior Primary Option,-1.95496480796294,-3.2372589721060105
MADDY SIEGRIST,2023,F,Roller/Cutter,-1.9555318777891066,-1.328953401964316
TEMEKA JOHNSON,2012,G,Primary On-Ball Creator,-1.9568186061887871,-3.391836202739425
BROOKE SMITH,2008,PowerF,Roller/Cutter,-1.9570685923504882,3.916339800733586
RACHEL JARRY,2013,F,Secondary Creator/Distributor,-1.9621739591127303,-6.948045287437582
NOELLE QUINN,2012,G,Spot-up Shooter,-1.962602610882298,-5.294320309879129
JASMINE THOMAS,2016,G,Primary On-Ball Creator,-1.9650104697265702,-1.533625694245442
LATOYA THOMAS,2003,F,Interior Primary Option,-1.965576118182614,-0.1873624679322623
THERESA PLAISANCE,2017,F,Spot-up Shooter,-1.9660612931341384,2.5999218092527716
LINDSAY WHALEN,2015,G,Secondary Creator/Distributor,-1.9661188772648583,0.6486954281489792
TEMEKA JOHNSON,2010,G,Primary On-Ball Creator,-1.9664253839674473,3.512065406476657
ERIKA DE SOUZA,2013,PowerF,Interior Primary Option,-1.9695958623521292,-2.138266128406462
COURTNEY PARIS,2018,C,Roller/Cutter,-1.9697197243935787,-0.6481840789017328
UMEKI WEBB,1998,SG,Secondary Creator/Distributor,-1.9703837427088775,-2.7183607521593416
THERESA PLAISANCE,2015,F,Spot-up Shooter,-1.971723111358944,-10.246242863142117
SHERYL SWOOPES,2006,SG,Perimeter-Oriented Big/Wing,-1.9729412681511793,-0.324999608459083
AGNIESZKA BIBRZYCKA,2006,SG,Spot-up Shooter,-1.976226991563982,-0.5077648911089294
BETNIJAH LANEY-HAMILTON,2018,SG,Secondary Creator/Distributor,-1.9775837724862826,6.738380620976791
NATALIE ACHONWA,2015,F,Interior Primary Option,-1.9796004025765277,1.9300667431518463
ODYSSEY SIMS,2020,G,Secondary Creator/Distributor,-1.9900844307662595,5.694277804152793
ANNA DEFORGE,2008,G,Spot-up Shooter,-1.9925997079563373,3.267082970356223
ERIN PHILLIPS,2012,G,Spot-up Shooter,-1.993163422843958,3.718183977185438
KAYLA THORNTON,2024,F,Spot-up Shooter,-1.995129036607727,-3.4344975768030346
KEDRA HOLLAND-CORN,2003,G,Spot-up Shooter,-1.996775538680529,1.1408669954048076
PENNY TAYLOR,2001,F,Primary On-Ball Creator,-1.9976716004466155,0.2900404711353115
RAE BURRELL,2023,SG,Spot-up Shooter,-1.998639420642022,-5.945781080066354
MARINA MABREY,2022,G,Primary On-Ball Creator,-2.004658142080807,1.7691596208584293
LINDSEY HARDING,2013,G,Secondary Creator/Distributor,-2.006004632042685,2.945939789230409
KARA LAWSON,2007,G,Primary On-Ball Creator,-2.0076908089265944,0.0633245013121465
KATIE LOU SAMUELSON,2020,F,Spot-up Shooter,-2.011256245967888,-1.6575865504604237
KAYLA ALEXANDER,2016,C,Interior Primary Option,-2.0116949785963816,-5.558333042148346
ERICA WHEELER,2021,G,Primary On-Ball Creator,-2.0125597407195968,-6.161454403901769
MONIQUE CURRIE,2014,F,Primary On-Ball Creator,-2.0161922051102033,3.067932443638747
KEDRA HOLLAND-CORN,2001,G,Spot-up Shooter,-2.017709626795659,-2.2992244195484433
CHASITY MELVIN,2008,PowerF,Interior Primary Option,-2.0197879386373794,0.2765522354025995
ELENA TORNIKIDOU,2000,F,Secondary Creator/Distributor,-2.0234780212068455,-2.61891558183931
TAMIKA RAYMOND,2002,F,Interior Primary Option,-2.0250035359769525,0.6878260279030319
ERIN THORN,2012,G,Spot-up Shooter,-2.0282522313827247,-2.609444257760721
MORIAH JEFFERSON,2022,G,Secondary Creator/Distributor,-2.0306245102284093,2.101235241739716
MARGO DYDEK,2003,C,Perimeter-Oriented Big/Wing,-2.0309309973953966,-2.381502222927504
NATISHA HIEDEMAN,2021,G,Spot-up Shooter,-2.0343830779178997,-0.2794176235273155
EDWIGE LAWSON-WADE,2010,G,Spot-up Shooter,-2.036225666741494,-4.0766248302754
NATALIE WILLIAMS,2001,C,Interior Primary Option,-2.038291555297692,2.8410837509701112
ALYSHA CLARK,2022,F,Spot-up Shooter,-2.0390503314757913,0.696412873508011
SHERILL BAKER,2008,G,Interior Primary Option,-2.0506084429424023,-10.596747401128171
COURTNEY PARIS,2016,C,Roller/Cutter,-2.0517699514917105,-0.8794043804311542
ERICA WHEELER,2018,G,Primary On-Ball Creator,-2.0520250156480504,-0.5524472484930273
SHALEE LEHNING,2011,G,Secondary Creator/Distributor,-2.052981404115184,-6.44277159636243
ALLISHA GRAY,2017,G,Primary On-Ball Creator,-2.054889165085453,1.1724477143312413
TAJ MCWILLIAMS-FRANKLIN,2000,PowerF,Interior Primary Option,-2.057816302658312,1.5699385954947132
DIJONAI CARRINGTON,2024,SG,Interior Primary Option,-2.0588243506677175,-2.742204463822292
KAMILA VODICHKOVA,2003,PowerF,Interior Primary Option,-2.059962404552782,6.596352671116244
JEWELL LOYD,2015,G,Perimeter-Oriented Big/Wing,-2.061746222428258,-3.33857059767123
ALANA BEARD,2007,SG,Primary On-Ball Creator,-2.062069805740413,-0.4301416903533888
REBEKKAH BRUNSON,2016,F,Roller/Cutter,-2.0660869506623114,0.5090845981002883
STEPHANIE TALBOT,2021,F,Secondary Creator/Distributor,-2.068349843198928,2.299446247360335
KATIE LOU SAMUELSON,2024,F,Spot-up Shooter,-2.068722281460227,-5.697899799497187
OLIVIA ÉPOUPA,2024,G,Roller/Cutter,-2.0719735506200982,-7.667342492367149
ASTOU NDOUR-FALL,2016,PowerF,Secondary Creator/Distributor,-2.0730227171065843,-13.055325793310915
KATIE GEARLDS,2008,SG,Spot-up Shooter,-2.0739325798522743,0.7330466787251779
ALLISON FEASTER,2003,F,Primary On-Ball Creator,-2.0750576878010887,-0.2772690304241717
SANDORA IRVIN,2005,F,Roller/Cutter,-2.0754366298146945,-1.639574701485896
SHAMEKA CHRISTON,2010,G,Spot-up Shooter,-2.0804267354951413,5.586406843951054
CHINEY OGWUMIKE,2022,PowerF,Interior Primary Option,-2.0862384636906177,-2.1385184427607644
SHANNON JOHNSON,1999,G,Primary On-Ball Creator,-2.0899800009817344,0.2887880529812349
YOLANDA GRIFFITH,2008,PowerF,Interior Primary Option,-2.092820971605582,2.4756936806458034
LINDSAY WHALEN,2006,G,Secondary Creator/Distributor,-2.0954132147009985,3.815682228912189
BELINDA SNELL,2010,G,Spot-up Shooter,-2.097644379321853,-12.499962511432685
SANDY BRONDELLO,1998,G,Primary On-Ball Creator,-2.0988594429608534,1.4567175590166035
RUSHIA BROWN,1997,F,Roller/Cutter,-2.098938936216769,-1.0821639377882408
NYKESHA SALES,2005,SG,Primary On-Ball Creator,-2.1002278186626127,6.339444267351589
KELSEY MITCHELL,2019,G,Primary On-Ball Creator,-2.101433581947947,1.0191341473473892
ERIN THORN,2005,G,Spot-up Shooter,-2.10625134140753,5.230421710369334
MICHELLE SNOW,2010,C,Interior Primary Option,-2.1067922411921387,-0.5690814814499486
BETNIJAH LANEY-HAMILTON,2022,SG,Primary On-Ball Creator,-2.110737991958832,-14.9613323791412
CANDICE DUPREE,2009,F,Perimeter-Oriented Big/Wing,-2.11165525911891,-0.7240990367078785
KATIE SMITH,2006,G,Spot-up Shooter,-2.114023627694497,-2.5466572230104823
DESTANNI HENDERSON,2022,G,Secondary Creator/Distributor,-2.1148400723011327,-5.682734972337547
TANISHA WRIGHT,2009,G,Secondary Creator/Distributor,-2.1180546129164415,-2.377917523287961
ANNA DEFORGE,2007,G,Spot-up Shooter,-2.119678404681311,-3.1621147779918566
NATASHA LACY,2014,G,Secondary Creator/Distributor,-2.1198044881374676,-11.064334782101126
ANGEL MCCOUGHTRY,2010,SG,Perimeter-Oriented Big/Wing,-2.120721125732808,0.5360742433162243
ASTOU NDOUR-FALL,2019,PowerF,Roller/Cutter,-2.1211706905177934,5.376280908039502
KALEENA MOSQUEDA-LEWIS,2016,F,Spot-up Shooter,-2.1212810624954637,-4.245504542775557
JENNIFER HAMSON,2017,C,Roller/Cutter,-2.123992351355689,5.656671735704422
LEILANI MITCHELL,2012,G,Spot-up Shooter,-2.1277523781597356,-2.062745428208519
ASJHA JONES,2010,F,Perimeter-Oriented Big/Wing,-2.130177247545462,-3.5089681291745376
CAROLYN SWORDS,2013,C,Roller/Cutter,-2.1307699773068385,-4.336468119451073
TINA CHARLES,2016,C,Perimeter-Oriented Big/Wing,-2.131565225237401,-0.3159798293909568
TAJ MCWILLIAMS-FRANKLIN,2003,PowerF,Interior Primary Option,-2.1315891320347022,4.9281583392579895
DELISHA MILTON-JONES,2010,F,Perimeter-Oriented Big/Wing,-2.133590226554493,0.5437763375247215
DANIELLE ROBINSON,2022,G,Secondary Creator/Distributor,-2.1365283467332334,-4.5657334217047705
KRISTEN MANN,2005,F,Roller/Cutter,-2.1404990735565383,-1.290384144995276
IVANA DOJKIĆ,2023,G,Secondary Creator/Distributor,-2.1410830520521813,-9.20167989212678
SANDRINE GRUDA,2010,PowerF,Interior Primary Option,-2.1424872285220062,0.7644779055652757
STELLA JOHNSON,2020,G,Secondary Creator/Distributor,-2.1460174025355725,17.37729614756771
ERIN PHILLIPS,2009,G,Spot-up Shooter,-2.146841688498615,-6.072220656035478
THERESA PLAISANCE,2018,F,Spot-up Shooter,-2.147466026909866,8.766946466675076
ASJHA JONES,2011,F,Perimeter-Oriented Big/Wing,-2.148234155057586,3.4998873617014508
NICKY MCCRIMMON,2002,G,Secondary Creator/Distributor,-2.1509782208457975,2.274686657065024
MWADI MABIKA,1999,G,Primary On-Ball Creator,-2.155530414435635,5.349691101468905
VANESSA NYGAARD,2000,F,Spot-up Shooter,-2.157588421379737,-6.30954338381845
RONEEKA HODGES,2012,G,Spot-up Shooter,-2.1582698348530123,-0.830401939424011
ESSENCE CARSON,2018,G,Spot-up Shooter,-2.1601014748861314,-2.00184903621974
NALYSSA SMITH,2022,F,Perimeter-Oriented Big/Wing,-2.161712657149827,-5.182181157493537
SAMI WHITCOMB,2021,G,Spot-up Shooter,-2.1641988952369253,4.442857658688349
DELISHA MILTON-JONES,2011,F,Perimeter-Oriented Big/Wing,-2.1659982664896242,2.1332611250863813
ELIZABETH WILLIAMS,2020,PowerF,Interior Primary Option,-2.1676396622199694,-2.213113888216855
BETTY LENNOX,2010,G,Spot-up Shooter,-2.17157980498709,-0.0484191987015151
KAMILLA CARDOSO,2024,C,Interior Primary Option,-2.1719448813686415,-2.430734327416865
SYLVIA FOWLES,2015,C,Interior Primary Option,-2.1731302405864596,0.958702193735768
ERIN GRANT,2007,G,Secondary Creator/Distributor,-2.1746851389365975,3.896288932793035
NICKY MCCRIMMON,2003,G,Secondary Creator/Distributor,-2.1751370235261573,-0.7769527661854478
TIFFANY MITCHELL,2022,G,Secondary Creator/Distributor,-2.175797890844385,-0.8176620895510005
EPIPHANNY PRINCE,2016,G,Spot-up Shooter,-2.1761819155451967,-12.6408688480852
JURGITA STREIMIKYTE,2001,F,Interior Primary Option,-2.1772215125198002,-0.4621547060084833
BELINDA SNELL,2005,G,Spot-up Shooter,-2.177436916355271,4.105598642939161
DELISHA MILTON-JONES,2008,F,Perimeter-Oriented Big/Wing,-2.181671610558206,1.5756075741651063
WHITNEY BODDIE,2009,G,Roller/Cutter,-2.18190290761478,11.741609859869262
NICOLE OHLDE,2008,PowerF,Interior Primary Option,-2.1840904976158146,0.7276793622348141
STEFANIE DOLSON,2016,C,Interior Primary Option,-2.190437628479119,1.8935287386688375
SANCHO LYTTLE,2018,F,Roller/Cutter,-2.1965048232263107,2.841545949195566
TIFFANY HAYES,2015,G,Primary On-Ball Creator,-2.197298663867303,0.8854383430561126
VICKY BULLETT,1997,F,Perimeter-Oriented Big/Wing,-2.2010217418343907,-0.4447899081432906
VICKI BAUGH,2014,PowerF,Roller/Cutter,-2.2057652830376395,2.8873326651314275
MICHELLE BROGAN,2000,F,Roller/Cutter,-2.2060404702902634,1.7236310135410873
REBEKKAH BRUNSON,2007,F,Interior Primary Option,-2.2093303340852426,0.9030297251517238
ADRIENNE JOHNSON,2000,G,Primary On-Ball Creator,-2.211897445396861,1.3896813884687065
CRYSTAL LANGHORNE,2012,PowerF,Interior Primary Option,-2.2125204952114226,3.401109985091219
RHONDA MAPP,2000,C,Interior Primary Option,-2.2127392288101593,0.2666521024192301
DIAMOND DESHIELDS,2019,G,Primary On-Ball Creator,-2.2135866348381277,2.22530491487113
NYKESHA SALES,2004,SG,Primary On-Ball Creator,-2.213772910834233,-0.7682291817756407
CANDICE DUPREE,2006,F,Perimeter-Oriented Big/Wing,-2.215531837735883,-1.258854165589809
ERIN THORN,2010,G,Spot-up Shooter,-2.217724980893614,-6.284808596993228
